"Adresse","Occurrences","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Indexabilité","Statut d'indexabilité"
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-costa-rica/theme,28/pays,52/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-marrakech/theme,28/pays,149/ville,1269/","1","Partez en famille Marrakech avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","158","988","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ras-al-khaimah/theme,28/pays,262/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-autriche/theme,28/pays,16/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tunisie/theme,28/pays,219/ville,/","1","Partez en famille Tunisie avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","966","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-barcelone/theme,28/pays,66/ville,511/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-dubai-et-les-emirats/theme,28/pays,258/ville,/","1","Partez en famille Dubai et les Emirats avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","169","1046","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-floride/etats-unis/","1","Voyage Floride ☀☀ : Profitez des meilleurs offres de séjours Floride et de vacances Floride en hôtels et clubs à petits prix !","126","755","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-rio/theme,28/pays,31/ville,1290/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-fujairah/theme,28/pays,261/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-maldives/theme,28/pays,146/ville,/","1","Partez en famille Maldives avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","978","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-rhodes/theme,28/pays,114/ville,/","1","Partez en famille Rhodes avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","155","968","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-iles-grenadines/theme,28/pays,243/ville,/","1","Partez en famille Iles Grenadines avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","164","1018","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-monastir/theme,28/pays,219/ville,1074/","1","Partez en famille Monastir avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","976","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-guadeloupe/theme,28/pays,100/ville,/","1","Partez en famille Guadeloupe avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","159","996","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-madagascar/theme,28/pays,142/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-republique-dominicaine/theme,28/pays,183/ville,/","1","Partez en famille République Dominicaine avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","171","1073","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tanzanie/theme,28/pays,213/ville,/","1","Partez en famille Tanzanie avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","978","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-fuerteventura/theme,28/pays,231/ville,/","1","Partez en famille Fuerteventura avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","162","1007","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-martinique/theme,28/pays,150/ville,/","1","Partez en famille Martinique avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","159","988","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-jamaique/theme,28/pays,126/ville,/","1","Partez en famille Jamaique avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","983","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-egypte/theme,28/pays,62/ville,/","1","Partez en famille Egypte avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","155","964","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-allemagne/theme,28/pays,5/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-agadir/theme,28/pays,149/ville,431/","1","Partez en famille Agadir avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","155","962","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-santa-clara/theme,28/pays,56/ville,4882/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-majorque/theme,28/pays,486/ville,/","1","Partez en famille Majorque avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","980","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-indonesie/theme,28/pays,119/ville,/","1","Partez en famille Indonesie avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","158","982","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-kenya/theme,28/pays,130/ville,/","1","Partez en famille Kenya avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","154","959","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-mexique/theme,28/pays,153/ville,/","1","Partez en famille Mexique avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","974","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-grande-canarie/theme,28/pays,321/ville,/","1","Partez en famille Grande Canarie avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","163","1018","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-minorque/theme,28/pays,19/ville,1073/","1","Partez en famille Minorque avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","980","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-maroc/theme,28/pays,149/ville,/","1","Partez en famille Maroc avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","154","961","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-vietnam/theme,28/pays,224/ville,/","1","Partez en famille Vietnam avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","973","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-madere/theme,28/pays,143/ville,/","1","Partez en famille Madère avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","155","969","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-phuket/theme,28/pays,256/ville,/","1","Partez en famille Phuket avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","155","964","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ile-maurice/theme,28/pays,116/ville,/","1","Partez en famille Ile Maurice avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","160","990","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-izmir/theme,28/pays,220/ville,898/","1","Partez en famille Izmir avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","154","952","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-oman/theme,28/pays,166/ville,/","1","Partez en famille Oman avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","153","958","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tahiti/theme,28/pays,211/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-crete/theme,28/pays,54/ville,/","1","Partez en famille Crète avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","154","954","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-grece/theme,28/pays,97/ville,/","1","Partez en famille Grece avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","154","958","Indexable",""
"https://www.promovacances.com/france/location-vacances-occitanie/","1","Location Occitanie : locations vacances Occitanie à prix promo cet été avec Promovacances. Locations à partir de 30€, en résidence, club et village de vacances : des locations pour tous, en famille ou en en couple, trouvez la location qui vous ressemble !","255","1579","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tunis/theme,28/pays,219/ville,1485/","1","Partez en famille Tunis avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","154","955","Indexable",""
"https://www.promovacances.com/france/montagne/location-alpes/","1","Location Alpes : des locations ski Alpes à prix promo avec Promovacances. Locations montagne à partir de 38€ : des locations pour tous, en famille ou en en couple, trouvez la location qui vous ressemble !","204","1279","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-seville/theme,28/pays,6/ville,1719/","1","Partez en famille Seville avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","962","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-montenegro/theme,28/pays,156/ville,/","1","Partez en famille Montenegro avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","159","997","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-cuba/theme,28/pays,56/ville,/","1","Partez en famille Cuba avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","153","953","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-thailande/theme,28/pays,215/ville,/","1","Partez en famille Thailande avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","158","982","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-grece---les-cyclades/theme,28/pays,322/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-polynesie-francaise/theme,28/pays,176/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-dubai/theme,28/pays,258/ville,1764/","1","Partez en famille Dubai avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","154","957","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-emirats-arabes-unis/theme,28/pays,259/ville,/","1","Partez en famille Emirats arabes unis avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","168","1045","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-chypre/theme,28/pays,44/ville,/","1","Partez en famille Chypre avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","155","965","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bahamas/theme,28/pays,18/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-algarve/theme,28/pays,254/ville,/","1","Partez en famille Algarve avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","968","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-koh-samui/theme,28/pays,215/ville,930/","1","Partez en famille Koh Samui avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","158","988","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-mykonos/theme,28/pays,233/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille/theme,28/pays,/ville,/","1","Trouvez un voyage pas cher cher Promovacances. Réservez vos vacances dans le monde entier et des voyages petits prix en France ou à l'étranger.","143","921","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-malte/theme,28/pays,148/ville,/","1","Partez en famille Malte avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","154","956","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tenerife/theme,28/pays,429/ville,/","1","Partez en famille Tenerife avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","973","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-canaries/theme,28/pays,38/ville,/","1","Partez en famille Canaries avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","976","Indexable",""
"https://www.promovacances.com/france/location-vacances-corse/","1","Voyage en Corse : hôtels, clubs et all inclusive. Réservez une location dans les plus belles destinations de Corse avec Promovacances dès aujourd’hui !","151","942","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-turquie/theme,28/pays,220/ville,/","1","Partez en famille Turquie avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","968","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-andalousie/theme,28/pays,6/ville,/","1","Partez en famille Andalousie avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","159","991","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-espagne/theme,28/pays,66/ville,/","1","Partez en famille Espagne avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","975","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-maroc-balneaire/theme,28/pays,323/ville,/","1","Partez en famille Maroc balnéaire avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","164","1022","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bodrum/theme,28/pays,220/ville,571/","1","Partez en famille Bodrum avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","155","970","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-sardaigne/theme,28/pays,195/ville,/","1","Partez en famille Sardaigne avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","158","984","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-seychelles/theme,28/pays,198/ville,/","1","Partez en famille Seychelles avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","159","988","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-mexique-balneaire/theme,28/pays,249/ville,/","1","Partez en famille Mexique balnéaire avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","166","1036","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bresil/theme,28/pays,31/ville,/","1","Partez en famille Bresil avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","155","956","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-italie/theme,28/pays,125/ville,/","1","Partez en famille Italie avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","155","952","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-croatie/theme,28/pays,55/ville,/","1","Partez en famille Croatie avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","966","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-hurghada/theme,28/pays,62/ville,867/","1","Partez en famille Hurghada avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","982","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-lisbonne/theme,28/pays,178/ville,991/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-antalya/theme,28/pays,220/ville,497/","1","Partez en famille Antalya avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","968","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-mer-rouge/theme,28/pays,459/ville,/","1","Partez en famille Mer Rouge avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","158","989","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bangkok/theme,28/pays,215/ville,543/","1","Partez en famille Bangkok avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","975","Indexable",""
"https://www.promovacances.com/france/location-vacances-bretagne/","1","Location Bretagne : locations vacances Bretagne à prix promo cet été avec Promovacances. Locations à partir de 6€, en résidence, club et village de vacances : des locations pour tous, en famille ou en en couple, trouvez la location qui vous ressemble !","252","1567","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-reunion/theme,28/pays,185/ville,/","1","Partez en famille Reunion avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","972","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-qatar/theme,28/pays,179/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-albanie/theme,28/pays,3/ville,/","1","Partez en famille Albanie avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","156","968","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-antilles/theme,28/pays,10/ville,/","1","Partez en famille Antilles avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","968","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-sicile-et-italie-du-sud/theme,28/pays,199/ville,/","1","Partez en famille Sicile et Italie du Sud avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","172","1052","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ile-de-kos/theme,28/pays,113/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-portugal/theme,28/pays,178/ville,/","1","Partez en famille Portugal avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","974","Indexable",""
"https://www.promovacances.com/france/location-vacances-sud-ouest/","1","Location Sud Ouest : locations vacances Sud Ouest à prix promo cet été avec Promovacances. Locations à partir de 28€, en résidence, club et village de vacances : des locations pour tous, en famille ou en en couple, trouvez la location qui vous ressemble !","255","1590","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-zanzibar/theme,28/pays,230/ville,/","1","Partez en famille Zanzibar avec Promovacances ! Découvrez nos offres de séjours adaptés aux enfants : hôtels avec piscine, clubs et circuits. Réservez vite !","157","975","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-abu-dhabi/theme,28/pays,260/ville,/","1","","0","0","Indexable",""
"https://www.promovacances.com/circuit-italie/reflets-d-italie-entre-toscane-et-venetie-79020.html","1","☀☀☀ Découvrez le circuit Reflets d'Italie, entre Toscane et Vénétie Italie : ✓23 photos, ✓à partir 948.00€ . Cliquez ici pour découvrir le circuit Venise Italie Promovacances !","176","1044","Indexable",""
"https://www.promovacances.com/voyage/hotel-budoni/sardaigne-italie/","1","Voyage Budoni: 117 offres de séjours pas cher avec Promovacances dès € TTC. Vacances à prix promo à réserver maintenant !","121","794","Indexable",""
"https://www.promovacances.com/hotel-baja-bianca-by-ovoyages/sardaigne-san-teodoro-81506.html","1","Découvrez Baja Bianca by Ôvoyages à San Teodoro, Sardaigne : dès 632.0€ (VOL+HOTEL). Promos toute l'année !","107","708","Indexable",""
"https://www.promovacances.com/idees-vacances/partir/vacances-automne/","1","Découvrez où partir en automne : destinations en Europe et ailleurs, villes culturelles, paysages aux couleurs automnales et idées de voyage selon la saison.","157","973","Indexable",""
"https://www.promovacances.com/vacances/voyage-derniere-minute/voyage-italie/theme,/pays,125/ville,/","1","879 séjours pour partir à la dernière minute Italie à prix promo ☀☀. Des voyages de dernière minute à partir de 257€ TTC, jusquà -60% de réduction. C'est le plein d'économies avec nos offres last minute Italie. ⇨Réservez maintenant !","233","1437","Indexable",""
"https://www.promovacances.com/voyage/hotel-palerme/sicile-sicile-et-italie-du-sud-italie/","1","Voyage Palerme: 196 offres de séjours pas cher avec Promovacances dès € TTC. Vacances à prix promo à réserver maintenant !","122","803","Indexable",""
"https://www.promovacances.com/circuit-italie/richesses-des-pouilles-73636.html","1","☀☀☀ Découvrez le circuit Richesses des Pouilles Italie : ✓19 photos, ✓à partir 1203.00€ . Cliquez ici pour découvrir le circuit Bari Italie Promovacances !","155","928","Indexable",""
"https://www.promovacances.com/hotel-oclub-experience-cala-della-torre/sardaigne-la-caletta-81511.html","1","Découvrez Ôclub Experience Cala Della Torre à La Caletta, Sardaigne : dès 699.0€ (VOL+HOTEL). Promos toute l'année !","116","747","Indexable",""
"https://www.promovacances.com/autotour-italie/balade-sur-les-routes-des-lacs-italiens-en-liberte-arrivee-milan-79805.html","1","☀☀☀ Découvrez l'autotour Balade sur les routes des lacs italiens en liberté, arrivée Milan Italie (départ Milan) : ✓16 photos, ✓à partir 1285.00€ . Cliquez ici pour découvrir l'autotour Balade sur les routes des lacs italiens en liberté, arrivée Milan !","253","1494","Indexable",""
"https://www.promovacances.com/circuit-italie/escapade-magique-a-rome-82021.html","1","☀☀☀ Découvrez le circuit Escapade magique à Rome Italie : ✓10 photos, ✓à partir 738.00€ . Cliquez ici pour découvrir le circuit Rome Italie Promovacances !","155","959","Indexable",""
"https://www.promovacances.com/autotour-italie/balade-en-toscane-route-des-vins-en-3-nuits-82027.html","1","☀☀☀ Découvrez l'autotour Autotour - Balade en Toscane : route des vins en 3 nuits Italie (départ Florence) : ✓10 photos, ✓à partir 609.00€ . Cliquez ici pour découvrir l'autotour Autotour - Balade en Toscane : route des vins en 3 nuits !","237","1427","Indexable",""
"https://www.promovacances.com/hotel-coralia-baia-d-oro/sicile-et-italie-du-sud-licata-57540.html","1","Découvrez Coralia Baia d'Oro à Licata, Sicile et Italie du Sud : dès 609.0€ (VOL+HOTEL). Promos toute l'année !","111","689","Indexable",""
"https://www.promovacances.com/circuit-italie/grand-voyage-en-italie-74195.html","1","☀☀☀ Découvrez le circuit Grand voyage en Italie Italie : ✓18 photos, ✓à partir 1887.00€ . Cliquez ici pour découvrir le circuit Rome Italie Promovacances !","155","935","Indexable",""
"https://www.promovacances.com/hotel-framissima-th-marina-di-pisticci-ex-ti-blu-village/italie-marina-di-pisticci-61348.html","1","Découvrez Framissima TH Marina di Pisticci (ex Ti Blu Village) à Marina di Pisticci, Italie : dès 835.00€ (VOL+HOTEL). Promos toute l'année !","141","876","Indexable",""
"https://www.promovacances.com/hotel-genio-rome/italie-rome-81272.html","1","Découvrez Genio Rome à Rome, Italie : dès 706.00€ (VOL+HOTEL). Promos toute l'année !","85","561","Indexable",""
"https://www.promovacances.com/voyage/hotel-catane/sicile-sicile-et-italie-du-sud-italie/","1","Voyage Catane: 196 offres de séjours pas cher avec Promovacances dès € TTC. Vacances à prix promo à réserver maintenant !","121","794","Indexable",""
"https://www.promovacances.com/circuit-italie/heritage-et-liberte-rome-et-florence-en-train-82029.html","1","☀☀☀ Découvrez le circuit Héritage et liberté, Rome et Florence en train Italie : ✓13 photos, ✓à partir 912.00€ . Cliquez ici pour découvrir le circuit Rome Italie Promovacances !","178","1067","Indexable",""
"https://www.promovacances.com/vacances/vacances-et-sejours/voyage-tout-inclus-italie/theme,7/pays,125/ville,/","1","Des club de vacances tout inclus Italie à partir de 180€ ☛ promos sur les séjours tout compris Italie. Maitrisez votre budget, partez l'esprit tranquille. Réservez tôt, payez moins cher !","187","1124","Indexable",""
"https://www.promovacances.com/circuit-italie/rome-et-naples-en-train-82015.html","1","☀☀☀ Découvrez le circuit Rome et Naples en train Italie : ✓13 photos, ✓à partir 946.00€ . Cliquez ici pour découvrir le circuit Rome Italie Promovacances !","155","938","Indexable",""
"https://www.promovacances.com/hotel-framissima-cala-regina/sicile-et-italie-du-sud-sciacca-80228.html","1","Découvrez Framissima Cala Regina à Sciacca, Sicile et Italie du Sud : dès 870.00€ (VOL+HOTEL). Promos toute l'année !","117","748","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-naples-et-cote-amalfitaine/italie/","1","Voyage Naples et Côte Amalfitaine ☀☀ : Profitez des meilleurs offres de séjours Naples et Côte Amalfitaine et de vacances Naples et Côte Amalfitaine en hôtels et clubs à petits prix !","183","1129","Indexable",""
"https://www.promovacances.com/circuit-italie/rome-florence-et-venise-en-train-81695.html","1","☀☀☀ Découvrez le circuit Rome, Florence et Venise en train Italie : ✓18 photos, ✓à partir 1210.00€ . Cliquez ici pour découvrir le circuit Rome Italie Promovacances !","166","1005","Indexable",""
