"Adresse","Title 1","Occurrences","Hreflang HTML 1","URL hreflang HTML 1","Hreflang HTML 2","URL hreflang HTML 2","Hreflang HTML 3","URL hreflang HTML 3","Hreflang HTTP 1","URL hreflang HTTP 1","Hreflang du sitemap 1","URL hreflang du sitemap 1","Indexabilité","Statut d'indexabilité"
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-djerba/theme,28/pays,219/ville,714/","Vacances Famille Djerba : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-djerba/theme,28/pays,219/ville,714/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-djerba/theme,28/pays,219/ville,714/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-djerba/theme,28/pays,219/ville,714/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-hammamet/theme,28/pays,219/ville,845/","Vacances Famille Hammamet : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-hammamet/theme,28/pays,219/ville,845/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-hammamet/theme,28/pays,219/ville,845/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-hammamet/theme,28/pays,219/ville,845/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-baleares/theme,28/pays,19/ville,/","Vacances Famille Baleares : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-baleares/theme,28/pays,19/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-baleares/theme,28/pays,19/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-baleares/theme,28/pays,19/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-cap-vert/theme,28/pays,39/ville,/","Vacances Famille Cap Vert : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-cap-vert/theme,28/pays,39/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-cap-vert/theme,28/pays,39/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-cap-vert/theme,28/pays,39/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-corfou/theme,28/pays,50/ville,/","Vacances Famille Corfou : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-corfou/theme,28/pays,50/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-corfou/theme,28/pays,50/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-corfou/theme,28/pays,50/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bulgarie/theme,28/pays,32/ville,/","Vacances Famille Bulgarie : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bulgarie/theme,28/pays,32/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-bulgarie/theme,28/pays,32/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bulgarie/theme,28/pays,32/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bali/theme,28/pays,20/ville,/","Vacances Famille Bali : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bali/theme,28/pays,20/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-bali/theme,28/pays,20/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bali/theme,28/pays,20/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ibiza/theme,28/pays,112/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ibiza/theme,28/pays,112/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-ibiza/theme,28/pays,112/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ibiza/theme,28/pays,112/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-finlande/theme,28/pays,71/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-finlande/theme,28/pays,71/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-finlande/theme,28/pays,71/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-finlande/theme,28/pays,71/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-lanzarote/theme,28/pays,235/ville,/","Vacances Famille Lanzarote : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-lanzarote/theme,28/pays,235/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-lanzarote/theme,28/pays,235/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-lanzarote/theme,28/pays,235/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-essaouira/theme,28/pays,149/ville,248/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-essaouira/theme,28/pays,149/ville,248/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-essaouira/theme,28/pays,149/ville,248/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-essaouira/theme,28/pays,149/ville,248/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-senegal/theme,28/pays,196/ville,/","Vacances Famille Senegal : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-senegal/theme,28/pays,196/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-senegal/theme,28/pays,196/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-senegal/theme,28/pays,196/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-costa-rica/theme,28/pays,52/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-costa-rica/theme,28/pays,52/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-costa-rica/theme,28/pays,52/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-costa-rica/theme,28/pays,52/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-marrakech/theme,28/pays,149/ville,1269/","Vacances Famille Marrakech : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-marrakech/theme,28/pays,149/ville,1269/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-marrakech/theme,28/pays,149/ville,1269/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-marrakech/theme,28/pays,149/ville,1269/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ras-al-khaimah/theme,28/pays,262/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ras-al-khaimah/theme,28/pays,262/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-ras-al-khaimah/theme,28/pays,262/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ras-al-khaimah/theme,28/pays,262/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-autriche/theme,28/pays,16/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-autriche/theme,28/pays,16/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-autriche/theme,28/pays,16/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-autriche/theme,28/pays,16/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tunisie/theme,28/pays,219/ville,/","Vacances Famille Tunisie : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tunisie/theme,28/pays,219/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-tunisie/theme,28/pays,219/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tunisie/theme,28/pays,219/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-barcelone/theme,28/pays,66/ville,511/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-barcelone/theme,28/pays,66/ville,511/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-barcelone/theme,28/pays,66/ville,511/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-barcelone/theme,28/pays,66/ville,511/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-dubai-et-les-emirats/theme,28/pays,258/ville,/","Vacances Famille Dubai et les Emirats : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-dubai-et-les-emirats/theme,28/pays,258/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-dubai-et-les-emirats/theme,28/pays,258/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-dubai-et-les-emirats/theme,28/pays,258/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-floride/etats-unis/","Voyage Floride | Séjours et vacances Floride","3","fr-FR","https://www.promovacances.com/vacances-sejour-hotel/voyage-floride/etats-unis/","fr-BE","https://www.promovacances.be/vacances-sejour-hotel/voyage-floride/etats-unis/","x-default","https://www.promovacances.com/vacances-sejour-hotel/voyage-floride/etats-unis/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-rio/theme,28/pays,31/ville,1290/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-rio/theme,28/pays,31/ville,1290/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-rio/theme,28/pays,31/ville,1290/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-rio/theme,28/pays,31/ville,1290/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-fujairah/theme,28/pays,261/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-fujairah/theme,28/pays,261/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-fujairah/theme,28/pays,261/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-fujairah/theme,28/pays,261/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-maldives/theme,28/pays,146/ville,/","Vacances Famille Maldives : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-maldives/theme,28/pays,146/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-maldives/theme,28/pays,146/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-maldives/theme,28/pays,146/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-rhodes/theme,28/pays,114/ville,/","Vacances Famille Rhodes : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-rhodes/theme,28/pays,114/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-rhodes/theme,28/pays,114/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-rhodes/theme,28/pays,114/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-iles-grenadines/theme,28/pays,243/ville,/","Vacances Famille Iles Grenadines : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-iles-grenadines/theme,28/pays,243/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-iles-grenadines/theme,28/pays,243/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-iles-grenadines/theme,28/pays,243/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-monastir/theme,28/pays,219/ville,1074/","Vacances Famille Monastir : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-monastir/theme,28/pays,219/ville,1074/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-monastir/theme,28/pays,219/ville,1074/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-monastir/theme,28/pays,219/ville,1074/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-guadeloupe/theme,28/pays,100/ville,/","Vacances Famille Guadeloupe : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-guadeloupe/theme,28/pays,100/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-guadeloupe/theme,28/pays,100/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-guadeloupe/theme,28/pays,100/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-madagascar/theme,28/pays,142/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-madagascar/theme,28/pays,142/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-madagascar/theme,28/pays,142/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-madagascar/theme,28/pays,142/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-republique-dominicaine/theme,28/pays,183/ville,/","Vacances Famille République Dominicaine : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-republique-dominicaine/theme,28/pays,183/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-republique-dominicaine/theme,28/pays,183/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-republique-dominicaine/theme,28/pays,183/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tanzanie/theme,28/pays,213/ville,/","Vacances Famille Tanzanie : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tanzanie/theme,28/pays,213/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-tanzanie/theme,28/pays,213/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tanzanie/theme,28/pays,213/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-fuerteventura/theme,28/pays,231/ville,/","Vacances Famille Fuerteventura : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-fuerteventura/theme,28/pays,231/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-fuerteventura/theme,28/pays,231/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-fuerteventura/theme,28/pays,231/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-martinique/theme,28/pays,150/ville,/","Vacances Famille Martinique : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-martinique/theme,28/pays,150/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-martinique/theme,28/pays,150/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-martinique/theme,28/pays,150/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-jamaique/theme,28/pays,126/ville,/","Vacances Famille Jamaique : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-jamaique/theme,28/pays,126/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-jamaique/theme,28/pays,126/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-jamaique/theme,28/pays,126/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-egypte/theme,28/pays,62/ville,/","Vacances Famille Egypte : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-egypte/theme,28/pays,62/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-egypte/theme,28/pays,62/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-egypte/theme,28/pays,62/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-allemagne/theme,28/pays,5/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-allemagne/theme,28/pays,5/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-allemagne/theme,28/pays,5/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-allemagne/theme,28/pays,5/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-agadir/theme,28/pays,149/ville,431/","Vacances Famille Agadir : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-agadir/theme,28/pays,149/ville,431/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-agadir/theme,28/pays,149/ville,431/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-agadir/theme,28/pays,149/ville,431/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-santa-clara/theme,28/pays,56/ville,4882/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-santa-clara/theme,28/pays,56/ville,4882/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-santa-clara/theme,28/pays,56/ville,4882/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-santa-clara/theme,28/pays,56/ville,4882/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-majorque/theme,28/pays,486/ville,/","Vacances Famille Majorque : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-majorque/theme,28/pays,486/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-majorque/theme,28/pays,486/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-majorque/theme,28/pays,486/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-indonesie/theme,28/pays,119/ville,/","Vacances Famille Indonesie : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-indonesie/theme,28/pays,119/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-indonesie/theme,28/pays,119/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-indonesie/theme,28/pays,119/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-kenya/theme,28/pays,130/ville,/","Vacances Famille Kenya : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-kenya/theme,28/pays,130/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-kenya/theme,28/pays,130/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-kenya/theme,28/pays,130/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-mexique/theme,28/pays,153/ville,/","Vacances Famille Mexique : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-mexique/theme,28/pays,153/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-mexique/theme,28/pays,153/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-mexique/theme,28/pays,153/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-grande-canarie/theme,28/pays,321/ville,/","Vacances Famille Grande Canarie : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-grande-canarie/theme,28/pays,321/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-grande-canarie/theme,28/pays,321/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-grande-canarie/theme,28/pays,321/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-minorque/theme,28/pays,19/ville,1073/","Vacances Famille Minorque : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-minorque/theme,28/pays,19/ville,1073/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-minorque/theme,28/pays,19/ville,1073/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-minorque/theme,28/pays,19/ville,1073/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-maroc/theme,28/pays,149/ville,/","Vacances Famille Maroc : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-maroc/theme,28/pays,149/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-maroc/theme,28/pays,149/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-maroc/theme,28/pays,149/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-vietnam/theme,28/pays,224/ville,/","Vacances Famille Vietnam : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-vietnam/theme,28/pays,224/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-vietnam/theme,28/pays,224/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-vietnam/theme,28/pays,224/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-madere/theme,28/pays,143/ville,/","Vacances Famille Madère : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-madere/theme,28/pays,143/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-madere/theme,28/pays,143/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-madere/theme,28/pays,143/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-phuket/theme,28/pays,256/ville,/","Vacances Famille Phuket : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-phuket/theme,28/pays,256/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-phuket/theme,28/pays,256/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-phuket/theme,28/pays,256/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ile-maurice/theme,28/pays,116/ville,/","Vacances Famille Ile Maurice : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ile-maurice/theme,28/pays,116/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-ile-maurice/theme,28/pays,116/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ile-maurice/theme,28/pays,116/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-izmir/theme,28/pays,220/ville,898/","Vacances Famille Izmir : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-izmir/theme,28/pays,220/ville,898/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-izmir/theme,28/pays,220/ville,898/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-izmir/theme,28/pays,220/ville,898/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-oman/theme,28/pays,166/ville,/","Vacances Famille Oman : Séjours et Hôtels pas chers | Promovacances","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-oman/theme,28/pays,166/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-oman/theme,28/pays,166/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-oman/theme,28/pays,166/ville,/","","","","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tahiti/theme,28/pays,211/ville,/","","3","fr-FR","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tahiti/theme,28/pays,211/ville,/","fr-BE","https://www.promovacances.be/vacances/vacances-en-famille/vacances-en-famille-tahiti/theme,28/pays,211/ville,/","x-default","https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-tahiti/theme,28/pays,211/ville,/","","","","","Indexable",""
