"Adresse","Code HTTP","Title 1","Indexabilité","Statut d'indexabilité"
"https://www.promovacances.com/france/location-vacances-corse/","200","Location de voyage en Corse | Séjours all inclusive et circuits touristiques","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-turquie/theme,28/pays,220/ville,/","200","Vacances Famille Turquie : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-andalousie/theme,28/pays,6/ville,/","200","Vacances Famille Andalousie : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-espagne/theme,28/pays,66/ville,/","200","Vacances Famille Espagne : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-maroc-balneaire/theme,28/pays,323/ville,/","200","Vacances Famille Maroc balnéaire : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bodrum/theme,28/pays,220/ville,571/","200","Vacances Famille Bodrum : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-sardaigne/theme,28/pays,195/ville,/","200","Vacances Famille Sardaigne : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-seychelles/theme,28/pays,198/ville,/","200","Vacances Famille Seychelles : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-mexique-balneaire/theme,28/pays,249/ville,/","200","Vacances Famille Mexique balnéaire : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bresil/theme,28/pays,31/ville,/","200","Vacances Famille Bresil : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-italie/theme,28/pays,125/ville,/","200","Vacances Famille Italie : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-croatie/theme,28/pays,55/ville,/","200","Vacances Famille Croatie : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-hurghada/theme,28/pays,62/ville,867/","200","Vacances Famille Hurghada : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-lisbonne/theme,28/pays,178/ville,991/","200","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-antalya/theme,28/pays,220/ville,497/","200","Vacances Famille Antalya : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-mer-rouge/theme,28/pays,459/ville,/","200","Vacances Famille Mer Rouge : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bangkok/theme,28/pays,215/ville,543/","200","Vacances Famille Bangkok : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/france/location-vacances-bretagne/","200","Location de vacances Bretagne","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-reunion/theme,28/pays,185/ville,/","200","Vacances Famille Reunion : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-qatar/theme,28/pays,179/ville,/","200","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-albanie/theme,28/pays,3/ville,/","200","Vacances Famille Albanie : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-antilles/theme,28/pays,10/ville,/","200","Vacances Famille Antilles : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-sicile-et-italie-du-sud/theme,28/pays,199/ville,/","200","Vacances Famille Sicile et Italie du Sud : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ile-de-kos/theme,28/pays,113/ville,/","200","","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-portugal/theme,28/pays,178/ville,/","200","Vacances Famille Portugal : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/france/location-vacances-sud-ouest/","200","Location de vacances Sud Ouest","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-zanzibar/theme,28/pays,230/ville,/","200","Vacances Famille Zanzibar : Séjours et Hôtels pas chers | Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-abu-dhabi/theme,28/pays,260/ville,/","200","","Indexable",""
"https://www.promovacances.com/circuit-italie/reflets-d-italie-entre-toscane-et-venetie-79020.html","200","Circuit Reflets d'Italie, entre Toscane et Vénétie Italie - Promovacances","Indexable",""
"https://www.promovacances.com/voyage/hotel-budoni/sardaigne-italie/","200","Voyage Budoni : 117 séjours & vacances","Indexable",""
"https://www.promovacances.com/hotel-baja-bianca-by-ovoyages/sardaigne-san-teodoro-81506.html","200","Hôtel Baja Bianca by Ôvoyages San Teodoro Sardaigne","Indexable",""
"https://www.promovacances.com/idees-vacances/partir/vacances-automne/","200","Où partir en automne ? Meilleures destinations de voyage","Indexable",""
"https://www.promovacances.com/vacances/voyage-derniere-minute/voyage-italie/theme,/pays,125/ville,/","200","Voyage Dernière Minute Italie : 879 Séjours Derniere Minute Italie, Last Minute Promo","Indexable",""
"https://www.promovacances.com/voyage/hotel-palerme/sicile-sicile-et-italie-du-sud-italie/","200","Voyage Palerme : 196 séjours & vacances","Indexable",""
"https://www.promovacances.com/circuit-italie/richesses-des-pouilles-73636.html","200","Circuit Richesses des Pouilles Italie - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-oclub-experience-cala-della-torre/sardaigne-la-caletta-81511.html","200","Club Ôclub Experience Cala Della Torre La Caletta Sardaigne","Indexable",""
"https://www.promovacances.com/autotour-italie/balade-sur-les-routes-des-lacs-italiens-en-liberte-arrivee-milan-79805.html","200","Autotour Balade sur les routes des lacs italiens en liberté, arrivée Milan 4* Italie (départ Milan) - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-italie/escapade-magique-a-rome-82021.html","200","Circuit Escapade magique à Rome Italie - Promovacances","Indexable",""
"https://www.promovacances.com/autotour-italie/balade-en-toscane-route-des-vins-en-3-nuits-82027.html","200","Autotour Autotour - Balade en Toscane : route des vins en 3 nuits 3* Italie (départ Florence) - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-coralia-baia-d-oro/sicile-et-italie-du-sud-licata-57540.html","200","Club Coralia Baia d'Oro Licata Sicile et Italie du Sud","Indexable",""
"https://www.promovacances.com/circuit-italie/grand-voyage-en-italie-74195.html","200","Circuit Grand voyage en Italie Italie - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-framissima-th-marina-di-pisticci-ex-ti-blu-village/italie-marina-di-pisticci-61348.html","200","Club Framissima TH Marina di Pisticci (ex Ti Blu Village) Marina di Pisticci Italie","Indexable",""
"https://www.promovacances.com/hotel-genio-rome/italie-rome-81272.html","200","Hôtel Genio Rome Rome Italie","Indexable",""
"https://www.promovacances.com/voyage/hotel-catane/sicile-sicile-et-italie-du-sud-italie/","200","Voyage Catane : 196 séjours & vacances","Indexable",""
"https://www.promovacances.com/circuit-italie/heritage-et-liberte-rome-et-florence-en-train-82029.html","200","Circuit Héritage et liberté, Rome et Florence en train Italie - Promovacances","Indexable",""
"https://www.promovacances.com/vacances/vacances-et-sejours/voyage-tout-inclus-italie/theme,7/pays,125/ville,/","200","Italie tout compris : toutes nos offres all inclusive","Indexable",""
"https://www.promovacances.com/circuit-italie/rome-et-naples-en-train-82015.html","200","Circuit Rome et Naples en train Italie - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-framissima-cala-regina/sicile-et-italie-du-sud-sciacca-80228.html","200","Club Framissima Cala Regina Sciacca Sicile et Italie du Sud","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-naples-et-cote-amalfitaine/italie/","200","Voyage Naples et Côte Amalfitaine | Séjours et vacances Naples et Côte Amalfitaine","Indexable",""
"https://www.promovacances.com/circuit-italie/rome-florence-et-venise-en-train-81695.html","200","Circuit Rome, Florence et Venise en train Italie - Promovacances","Indexable",""
"https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-italie/theme,/pays,125/ville,/","200","Circuits Italie, nos offres pas cher","Indexable",""
"https://www.promovacances.com/circuit-italie/splendeurs-des-pouilles-80091.html","200","Circuit Splendeurs des Pouilles Italie - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-italie/escapade-baroque-a-rome-81698.html","200","Circuit Escapade Baroque à Rome Italie - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-jumbo-eloro/sicile-et-italie-du-sud-noto-61405.html","200","Club Jumbo Eloro Noto Sicile et Italie du Sud","Indexable",""
"https://www.promovacances.com/hotel-marina-seada-beach/italie-budoni-vp300386.html","200","Hôtel Marina Seada Beach Villasimius Sardaigne","Indexable",""
"https://www.promovacances.com/hotel-framissima-acqua-di-venere/italie-paestum-63700.html","200","Club Framissima Acqua Di Venere Paestum Italie","Indexable",""
"https://www.promovacances.com/guide-voyage/italie/pays,125/","200","Guide de voyage Italie","Indexable",""
"https://www.promovacances.com/voyage/hotel-castelsardo/sardaigne-italie/","200","Voyage Castelsardo : 117 séjours & vacances","Indexable",""
"https://www.promovacances.com/hotel-luxiclub-sol-nessebar-resort/bulgarie-burgas-65458.html","200","Club LUXiClub Sol Nessebar Resort Burgas Bulgarie","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-italie-du-sud/sicile-et-italie-du-sud-italie/","200","Voyage Italie du sud | Séjours et vacances Italie du sud","Indexable",""
"https://www.promovacances.com/autotour-italie/balade-en-toscane-route-des-vins-en-5-nuits-82041.html","200","Autotour Autotour - Balade en Toscane : route des vins en 5 nuits 3* Italie (départ Florence) - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-marmara-les-magnolias/bulgarie-primorsko-81331.html","200","Club Marmara Les Magnolias Primorsko Bulgarie","Indexable",""
"https://www.promovacances.com/circuit-italie/rome-magique-82066.html","200","Circuit Rome Magique Italie - Promovacances","Indexable",""
"https://www.promovacances.com/idees-vacances/mois/vacances-mai/","200","Où partir en mai : les meilleures destinations soleil avant l’été","Indexable",""
"https://www.promovacances.com/voyage/hotel-olbia/sardaigne-italie/","200","Voyage Olbia : 117 séjours & vacances","Indexable",""
"https://www.promovacances.com/circuit-italie/essentiel-des-pouilles-67734.html","200","Circuit Essentiel des Pouilles Italie - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-janna-e-sole-resort/italie-budoni-vp788519.html","200","Hôtel Janna E Sole Resort Villasimius Sardaigne","Indexable",""
"https://www.promovacances.com/voyage/hotel-cagliari/sardaigne-italie/","200","Voyage Cagliari : 117 séjours & vacances","Indexable",""
"https://www.promovacances.com/autotour-italie/baie-de-naples-et-cote-de-cilento-81040.html","200","Autotour Autotour Baie de Naples et Côte de Cilento 4* Italie (départ Naples) - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-italie/lacs-et-dolomites-joyaux-du-nord-de-l-italie-78978.html","200","Circuit Lacs et Dolomites, joyaux du nord de l'Italie Italie - Promovacances","Indexable",""
"https://www.promovacances.com/voyage-vacances-sejour/hotel-pouilles/italie-du-sud-sicile-et-italie-du-sud-italie/","200","Voyage Pouilles | Promovacances","Indexable",""
"https://www.promovacances.com/voyage/hotel-santa-teresa-di-gallura/sardaigne-italie/","200","Voyage Santa Teresa di Gallura : 117 séjours & vacances","Indexable",""
"https://www.promovacances.com/circuit-italie/magique-italie-de-venise-a-rome-67614.html","200","Circuit Magique Italie de Venise à Rome Italie - Promovacances","Indexable",""
"https://www.promovacances.com/vacances/week-end-pas-cher/sejour-week-end-italie/theme,/pays,125/ville,/","200","Week-end Italie : week end pas cher | Promovacances","Indexable",""
"https://www.promovacances.com/circuit-italie/decouverte-de-campanie-au-framissima-acqua-di-venere-76251.html","200","Circuit Découverte de Campanie au Framissima Acqua Di Venere Italie - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-algerie/d-alger-la-blanche-aux-oasis-du-sahara-maximum-16-participants-78274.html","200","Circuit D'Alger la blanche aux Oasis du Sahara (maximum 16 participants) Algerie - Promovacances","Indexable",""
"https://www.promovacances.com/billet-avion/vol-italie/pays,125/","200","Billet d'Avion Italie - vol pas cher Italie | Promovacances","Indexable",""
"https://www.promovacances.com/circuit-italie/mythique-cote-amalfitaine-73585.html","200","Circuit Mythique Côte Amalfitaine Italie - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-hopps/sicile-et-italie-du-sud-mazara-del-vallo-59012.html","200","Hôtel Hopps Mazara del Vallo Sicile et Italie du Sud","Indexable",""
"https://www.promovacances.com/hotel-baia-d-oro/sicile-et-italie-du-sud-catane-61185.html","200","Hôtel Baia D'Oro Catane Sicile et Italie du Sud","Indexable",""
"https://www.promovacances.com/idees-vacances/partir/vacances-hiver/","200","Où partir en hiver ? Les meilleures destinations au soleil","Indexable",""
"https://www.promovacances.com/hotel-framissima-kenzi-europa/maroc-agadir-72320.html","200","Club Framissima Kenzi Europa Agadir Maroc","Indexable",""
"https://www.promovacances.com/circuit-maroc/cites-imperiales-et-magie-du-grand-sud-61456.html","200","Circuit Cités Impériales et Magie du Grand Sud Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-italie/grande-boucle-italienne-74250.html","200","Circuit Grande Boucle Italienne Italie - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-maroc/coralia-villes-imperiales-72199.html","200","Circuit Coralia Villes Impériales Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-essaouira/maroc-balneaire-maroc/","200","Voyage Essaouira | Séjours et vacances Essaouira","Indexable",""
"https://www.promovacances.com/vacances/week-end-pas-cher/sejour-week-end-maroc/theme,/pays,149/ville,/","200","Week-end Maroc : week end pas cher | Promovacances","Indexable",""
"https://www.promovacances.com/hotel-pickalbatros-palais-des-roses/maroc-agadir-73255.html","200","Hôtel Pickalbatros Palais des Roses Agadir Maroc","Indexable",""
"https://www.promovacances.com/circuit-maroc/les-villes-imperiales-circuit-privatif-50596.html","200","Circuit Les villes impériales (Circuit Privatif) Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-tui-selection-ihotel-sunny-beach/bulgarie-sunny-beach-69180.html","200","Hôtel TUI Sélection Ihotel Sunny Beach Sunny Beach Bulgarie","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-dakhla/maroc-balneaire-maroc/","200","Voyage Dakhla | Séjours et vacances Dakhla","Indexable",""
"https://www.promovacances.com/hotel-framissima-radisson-blu-resort-saidia-beach/maroc-oujda-77240.html","200","Club Framissima Radisson Blu Resort, Saidia Beach Oujda Maroc","Indexable",""
"https://www.promovacances.com/hotel-radisson-blu-resort-saidia-beach/maroc-oujda-77298.html","200","Hôtel Radisson Blu Resort, Saidia Beach Oujda Maroc","Indexable",""
"https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-portugal/theme,/pays,178/ville,/","200","Circuit Portugal | 56 offres de circuits touristiques","Indexable",""
"https://www.promovacances.com/circuit-maroc/boucles-sahariennes-en-4x4-44485.html","200","Circuit Boucles Sahariennes en 4x4 Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-casablanca/maroc-balneaire-maroc/","200","Voyage Casablanca : vacances et séjours petits prix","Indexable",""
"https://www.promovacances.com/circuit-maroc/sud-marocain-du-desert-a-l-ocean-circuit-privatif-66042.html","200","Circuit Sud marocain, du désert à l'océan (circuit privatif) Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-maroc/imperial-sur-les-traces-des-dynasties-marocaines-80259.html","200","Circuit Impérial sur les Traces des Dynasties marocaines Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-riu-palace-tikida-agadir/maroc-agadir-78055.html","200","Hôtel Riu Palace Tikida Agadir Agadir Maroc","Indexable",""
"https://www.promovacances.com/guide-voyage/maroc/pays,149/","200","Guide de voyage Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-maroc/les-beautes-imperiales-75021.html","200","Circuit Les Beautés Impériales Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/combine-maroc/les-villes-imperiales-et-extension-framissima-royal-tafoukt-agadir-resort-spa-57410.html","200","Combiné Hotels Les Villes Impériales et extension Framissima Royal Tafoukt Agadir Resort & Spa 4* Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-maroc/nord-du-maroc-et-oriental-mediterraneen-79634.html","200","Circuit Nord du Maroc et oriental méditerranéen Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-occidental-tanger/maroc-tanger-73372.html","200","Hôtel Occidental Tanger Tanger Maroc","Indexable",""
"https://www.promovacances.com/hotel-atlas-essaouira-spa/maroc-essaouira-53242.html","200","Hôtel Atlas Essaouira & Spa Essaouira Maroc","Indexable",""
"https://www.promovacances.com/circuit-maroc/privatif-au-coeur-du-sud-marocain-en-4x4-78001.html","200","Circuit Privatif au coeur du sud Marocain en 4x4 Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-maroc/sud-marocain-en-4x4-74245.html","200","Circuit Sud Marocain en 4x4 Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-rabat/marrakech-villes-imperiales-maroc/","200","Voyage Rabat : vacances et séjours petits prix","Indexable",""
"https://www.promovacances.com/hotel-framissima-royal-tafoukt-agadir-resort-spa/maroc-agadir-53099.html","200","Club Framissima Royal Tafoukt Agadir Resort & Spa Agadir Maroc","Indexable",""
"https://www.promovacances.com/circuit-maroc/en-etoile-bien-etre-et-serenite-dans-la-palmeraie-de-skoura-74936.html","200","Circuit En étoile : Bien-être et sérénité dans la Palmeraie de Skoura Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-etats-unis/theme,/pays,68/ville,/","200","Circuit Etats-Unis: 222 circuits USA","Indexable",""
"https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-grece/theme,/pays,97/ville,/","200","Circuit Grece | 167 offres de circuits touristiques","Indexable",""
"https://www.promovacances.com/circuit-maroc/les-villes-imperiales-44470.html","200","Circuit Les villes impériales Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-maroc/richesses-des-villes-imperiales-au-grand-sud-marocain-61776.html","200","Circuit Richesses des villes impériales au grand sud marocain Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-maroc/couleurs-et-culture-du-nord-du-maroc-73703.html","200","Circuit Couleurs et culture du Nord du Maroc Maroc - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-adult-only-artiem-audax-spa-wellness-hotel/baleares-minorque-43917.html","200","Hôtel Adult Only Artiem Audax Spa & Wellness Hotel Minorque Baleares","Indexable",""
"https://www.promovacances.com/autotour-bulgarie/routes-de-la-bulgarie-classique-en-liberte-depart-de-varna-75644.html","200","Autotour Routes de la Bulgarie classique en liberté (départ de Varna) 0* Bulgarie (départ Varna) - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-adult-only-globales-lord-nelson/baleares-minorque-62435.html","200","Hôtel Adult Only - Globales Lord Nelson Minorque Baleares","Indexable",""
"https://www.promovacances.com/hotel-framissima-globales-almirante-farragut/baleares-minorque-59341.html","200","Club Framissima Globales Almirante Farragut Minorque Baleares","Indexable",""
"https://www.promovacances.com/hotel-minura-cala-galdana-y-apartamentos-d-aljandar/baleares-minorque-67726.html","200","Hôtel Minura Cala Galdana y Apartamentos d'Aljandar Minorque Baleares","Indexable",""
"https://www.promovacances.com/hotel-xaloc-playa/baleares-minorque-43898.html","200","Hôtel Xaloc Playa Minorque Baleares","Indexable",""
"https://www.promovacances.com/autotour-canaries/sur-les-routes-de-lanzarote-en-liberte-logement-au-bluesea-alyssa-suites-ex-labranda-74964.html","200","Hôtel Sur les routes de Lanzarote en liberté, logement au BLUESEA Alyssa Suites 4* (ex Labranda) 4* Lanzarote Canaries - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-h10-suites-lanzarote-gardens/canaries-arrecife-61629.html","200","Hotel H10 Suites Lanzarote Gardens 4* Lanzarote (Arrecife) Canaries - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-gran-sagitario/baleares-minorque-62222.html","200","Hôtel Gran Sagitario Minorque Baleares","Indexable",""
"https://www.promovacances.com/hotel-adult-only-caramelo-marina-cala-n-bosch/baleares-minorque-76325.html","200","Hôtel Adult Only - Caramelo Marina Cala'n Bosch Minorque Baleares","Indexable",""
"https://www.promovacances.com/hotel-villa-vik/canaries-arrecife-76860.html","200","Hotel Villa Vik 5* Lanzarote (Arrecife) Canaries - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-framissima-arabella/bulgarie-les-sables-d-or-57225.html","200","Club Framissima Arabella Les Sables d'Or Bulgarie","Indexable",""
"https://www.promovacances.com/hotel-riu-paraiso-lanzarote/canaries-arrecife-78168.html","200","Hotel Riu Paraiso Lanzarote 4* Lanzarote (Arrecife) Canaries - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-insotel-punta-prima-resort-and-spa/baleares-minorque-65447.html","200","Hôtel Insotel Punta Prima Resort and Spa Minorque Baleares","Indexable",""
"https://www.promovacances.com/hotel-adult-only-aluasoul-menorca/baleares-minorque-67029.html","200","Hôtel Adult Only - AluaSoul Menorca Minorque Baleares","Indexable",""
"https://www.promovacances.com/hotel-casa-de-hilario/canaries-arrecife-79573.html","200","Hotel Casa de Hilario 4* Lanzarote (Arrecife) Canaries - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-sol-milanos-pinguinos/baleares-minorque-64240.html","200","Hôtel Sol Milanos Pinguinos Minorque Baleares","Indexable",""
"https://www.promovacances.com/hotel-ilunion-costa-sal-lanzarote/canaries-arrecife-78872.html","200","Hotel Ilunion Costa Sal Lanzarote 4* Lanzarote (Arrecife) Canaries - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-petit-sagitario-adult-only/baleares-minorque-62205.html","200","Hôtel Petit Sagitario Adult Only Minorque Baleares","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-mexique/","200","Voyage Mexique, vacances et séjour au Mexique","Indexable",""
"https://www.promovacances.com/hotel-copthorne-hotel-dubai/dubai-et-les-emirats-dubai-66591.html","200","Hôtel Copthorne Hotel Dubai Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/circuit-dubai-et-les-emirats/l-essentiel-au-coeur-des-emirats-67713.html","200","Circuit L'essentiel au cœur des Emirats Dubai et les Emirats - Promovacances","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-minorque/baleares-espagne/","200","Voyage Minorque | Séjours et vacances Minorque","Indexable",""
"https://www.promovacances.com/hotel-fram-selection-canal-central-business-bay/dubai-et-les-emirats-dubai-62574.html","200","Hôtel Fram Sélection Canal Central Business Bay Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-dubai-et-emirats/emirats-arabes-unis/","200","Voyage Dubai et Emirats | Séjours et vacances Dubai et Emirats","Indexable",""
"https://www.promovacances.com/hotel-framissima-evasion-riu-dubai-avec-activites-incluses/dubai-et-les-emirats-dubai-71270.html","200","Club Framissima Évasion Riu Dubai avec activités incluses Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/circuit-armenie/eternelle-armenie-73934.html","200","Circuit Eternelle Arménie Armenie - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-marriott-al-jaddaf/dubai-et-les-emirats-dubai-72460.html","200","Hôtel Marriott Al Jaddaf Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-mascate/oman/","200","Voyage Mascate | Séjours et vacances Mascate","Indexable",""
"https://www.promovacances.com/hotel-the-hampton-by-hilton-marjan-island/dubai-et-les-emirats-dubai-79529.html","200","Hôtel The Hampton By Hilton Marjan Island Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-framissima-evasion-riu-dubai/dubai-et-les-emirats-dubai-59795.html","200","Club Framissima Évasion Riu Dubai Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-the-tower-plaza-hotel-dubai/dubai-et-les-emirats-dubai-80981.html","200","Hôtel The Tower Plaza Hotel Dubaï Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-hyatt-place-dubai-al-rigga/dubai-et-les-emirats-dubai-61864.html","200","Hôtel Hyatt Place Dubai Al Rigga Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/vacances/vacances-et-sejours/voyage-tout-inclus-dubai-et-les-emirats/theme,7/pays,258/ville,/","200","Dubai et les Emirats tout compris : toutes nos offres all inclusive","Indexable",""
"https://www.promovacances.com/circuit-armenie/magie-de-l-armenie-limite-a-20-pers-69448.html","200","Circuit Magie de l'Arménie - Limité à 20 pers. Armenie - Promovacances","Indexable",""
"https://www.promovacances.com/circuit-dubai-et-les-emirats/tresors-des-emirats-53139.html","200","Circuit Trésors des Emirats Dubai et les Emirats - Promovacances","Indexable",""
"https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-dubai-et-les-emirats/theme,/pays,258/ville,/","200","Circuit à Dubaï pas cher","Indexable",""
"https://www.promovacances.com/hotel-fram-selection-barcelo-business-bay-dubai/dubai-et-les-emirats-dubai-65374.html","200","Hôtel Fram Sélection Barceló Business Bay Dubai Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-tryp-by-wyndham-barsha-heights-dubai/dubai-et-les-emirats-dubai-71603.html","200","Hôtel Tryp by Wyndham Barsha Heights Dubai Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-fram-selection-royal-central-the-palm/dubai-et-les-emirats-dubai-62540.html","200","Hôtel Fram Sélection Royal Central The Palm Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/circuit-armenie/merveilles-de-l-armenie-et-de-la-georgie-limite-a-12-pers-72852.html","200","Circuit Merveilles de l'Arménie et de la Géorgie - Limité à 12 pers. Armenie - Promovacances","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-fuerteventura/canaries-espagne/","200","Voyage Fuerteventura : séjour vol + hôtel tout inclus","Indexable",""
"https://www.promovacances.com/combine-dubai-et-les-emirats/canal-central-business-bay-framissima-premium-radisson-blu-hotel-resort-abu-dhabi-corniche-73392.html","200","Combiné Hotels Canal Central Business Bay 5* + Framissima Premium Radisson Blu Hotel & Resort, Abu Dhabi Corniche 5* Dubai et les Emirats - Promovacances","Indexable",""
"https://www.promovacances.com/hotel-framissima-premium-ja-beach-hotel-avec-activites-incluses/dubai-et-les-emirats-dubai-68720.html","200","Club Framissima Premium JA Beach Hotel avec activités incluses Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/hotel-centara-mirage-beach-resort-dubai/dubai-et-les-emirats-dubai-59723.html","200","Hôtel Centara Mirage Beach Resort Dubaï Dubai Dubai et les Emirats","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-tenerife/canaries-espagne/","200","Voyage Tenerife : séjour vol + hôtel tout inclus","Indexable",""
